INFO:2023-12-28 18:21:52,395:magicstore:912:Click node: Confirm NodeId(643) mouse
INFO:2023-12-28 18:21:56,091:metamask:912:Attaching to target id=844252A7C4A232B30329CE0D17043251
INFO:2023-12-28 18:21:56,102:metamask:912:MetaMask signature request
INFO:2023-12-28 18:21:56,103:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html
INFO:2023-12-28 18:21:58,982:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html#confirm-transaction
INFO:2023-12-28 18:21:58,984:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html#confirm-transaction/fb56d080-a5ad-11ee-9532-3f139deea07b/signature-request
INFO:2023-12-28 18:21:59,053:magicstore:912:Click node:  NodeId(50) mouse
INFO:2023-12-28 18:22:00,615:magicstore:912:Click node: Collapse NodeId(652) mouse
INFO:2023-12-28 18:22:02,520:magicstore:912:Click node: Close task NodeId(590) touch
INFO:2023-12-28 18:22:07,480:magicstore:912:Voting node NodeId(413)
INFO:2023-12-28 18:22:07,484:magicstore:912:Click node:  NodeId(665) touch
INFO:2023-12-28 18:22:11,610:magicstore:912:Click node: Vote NodeId(677) touch
INFO:2023-12-28 18:22:13,454:magicstore:912:Voting for launchpad.enjinstarter.com
INFO:2023-12-28 18:22:13,454:magicstore:912:Click node: Visit project page NodeId(691) enter
INFO:2023-12-28 18:22:24,038:magicstore:912:Click node: Yes/No radio NodeId(707) mouse
INFO:2023-12-28 18:22:25,147:magicstore:912:Click node: Next NodeId(702) mouse
INFO:2023-12-28 18:22:26,202:magicstore:912:Click node: Confirm NodeId(722) mouse
INFO:2023-12-28 18:22:31,978:metamask:912:Attaching to target id=056982CB4950E82E0C731E04EA63A83C
INFO:2023-12-28 18:22:32,053:metamask:912:MetaMask signature request
INFO:2023-12-28 18:22:32,110:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html
INFO:2023-12-28 18:22:34,450:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html#confirm-transaction
INFO:2023-12-28 18:22:34,571:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html#confirm-transaction/10ad00d0-a5ae-11ee-9532-3f139deea07b/signature-request
INFO:2023-12-28 18:22:34,621:magicstore:912:Click node:  NodeId(50) mouse
INFO:2023-12-28 18:22:37,517:magicstore:912:Click node: Collapse NodeId(731) mouse
INFO:2023-12-28 18:22:38,668:magicstore:912:Click node: Close task NodeId(669) touch
INFO:2023-12-28 18:22:42,384:magicstore:912:Voting node NodeId(414)
INFO:2023-12-28 18:22:42,387:magicstore:912:Click node:  NodeId(744) touch
INFO:2023-12-28 18:22:46,212:magicstore:912:Click node: Vote NodeId(756) touch
INFO:2023-12-28 18:22:47,675:magicstore:912:Voting for app.velvet.capital
INFO:2023-12-28 18:22:47,675:magicstore:912:Click node: Visit project page NodeId(770) enter
INFO:2023-12-28 18:22:58,147:magicstore:912:Click node: Yes/No radio NodeId(786) mouse
INFO:2023-12-28 18:22:59,749:magicstore:912:Click node: Next NodeId(781) mouse
INFO:2023-12-28 18:23:00,510:magicstore:912:Click node: Confirm NodeId(801) mouse
INFO:2023-12-28 18:23:04,645:metamask:912:Attaching to target id=71587AFD120689C71EEC9D845EB254B3
INFO:2023-12-28 18:23:05,104:metamask:912:MetaMask signature request
INFO:2023-12-28 18:23:05,132:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html
INFO:2023-12-28 18:23:07,297:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html#confirm-transaction
INFO:2023-12-28 18:23:07,297:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html#confirm-transaction/24279350-a5ae-11ee-9532-3f139deea07b/signature-request
INFO:2023-12-28 18:23:07,381:magicstore:912:Click node:  NodeId(50) mouse
INFO:2023-12-28 18:23:08,773:magicstore:912:Click node: Collapse NodeId(801) mouse
INFO:2023-12-28 18:23:09,742:magicstore:912:Click node: Close task NodeId(748) touch
INFO:2023-12-28 18:23:13,803:magicstore:912:Voting node NodeId(415)
INFO:2023-12-28 18:23:13,831:magicstore:912:Click node:  NodeId(817) touch
INFO:2023-12-28 18:23:18,051:magicstore:912:Click node: Vote NodeId(829) touch
INFO:2023-12-28 18:23:19,678:magicstore:912:Voting for dappad.app
INFO:2023-12-28 18:23:19,678:magicstore:912:Click node: Visit project page NodeId(843) enter
INFO:2023-12-28 18:23:30,006:magicstore:912:Click node: Yes/No radio NodeId(859) mouse
INFO:2023-12-28 18:23:30,416:magicstore:912:Click node: Next NodeId(854) mouse
INFO:2023-12-28 18:23:30,517:magicstore:912:Click node: Confirm NodeId(874) mouse
INFO:2023-12-28 18:23:35,031:metamask:912:Attaching to target id=BB76A554B1372CA55A698B5E4F0F30C5
INFO:2023-12-28 18:23:35,113:metamask:912:MetaMask signature request
INFO:2023-12-28 18:23:35,139:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html
INFO:2023-12-28 18:23:37,829:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html#confirm-transaction
INFO:2023-12-28 18:23:37,830:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html#confirm-transaction/364d1d20-a5ae-11ee-9532-3f139deea07b/signature-request
INFO:2023-12-28 18:23:37,858:magicstore:912:Click node:  NodeId(50) mouse
INFO:2023-12-28 18:23:39,899:magicstore:912:Click node: Collapse NodeId(874) mouse
INFO:2023-12-28 18:23:41,429:magicstore:912:Click node: Close task NodeId(821) touch
INFO:2023-12-28 18:23:45,892:magicstore:912:Voting node NodeId(416)
INFO:2023-12-28 18:23:45,946:magicstore:912:Click node:  NodeId(896) touch
INFO:2023-12-28 18:23:51,806:magicstore:912:Click node: Vote NodeId(908) touch
INFO:2023-12-28 18:23:51,970:magicstore:912:Voting for dao.hofa.io
INFO:2023-12-28 18:23:51,971:magicstore:912:Click node: Visit project page NodeId(922) enter
INFO:2023-12-28 18:24:02,315:magicstore:912:Click node: Yes/No radio NodeId(942) mouse
INFO:2023-12-28 18:24:03,468:magicstore:912:Click node: Next NodeId(933) mouse
INFO:2023-12-28 18:24:03,989:magicstore:912:Click node: Confirm NodeId(953) mouse
INFO:2023-12-28 18:24:08,789:metamask:912:Attaching to target id=AE6FD3E88CCD8F602DF1B7C5351F0F04
INFO:2023-12-28 18:24:09,325:metamask:912:MetaMask signature request
INFO:2023-12-28 18:24:09,411:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html
INFO:2023-12-28 18:24:11,596:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html#confirm-transaction
INFO:2023-12-28 18:24:11,598:metamask:912:handling chrome-extension://jfmngdpfgiljdfoaojnioanneidgipjm/notification.html#confirm-transaction/4a650110-a5ae-11ee-9532-3f139deea07b/signature-request
INFO:2023-12-28 18:24:11,639:magicstore:912:Click node:  NodeId(50) mouse
INFO:2023-12-28 18:24:13,013:magicstore:912:Click node: Collapse NodeId(962) mouse
INFO:2023-12-28 18:24:15,387:magicstore:912:Click node: Close task NodeId(900) touch
INFO:2023-12-28 18:24:18,912:magicstore:912:Voting node NodeId(417)
INFO:2023-12-28 18:24:18,916:magicstore:912:Click node:  NodeId(975) touch
INFO:2023-12-28 18:24:22,547:magicstore:912:Click node: Vote NodeId(987) touch
INFO:2023-12-28 18:24:24,265:magicstore:912:Voting for app.cg
INFO:2023-12-28 18:24:24,266:magicstore:912:Click node: Visit project page NodeId(1001) enter
